order_id,customer_id,gender,age,city,product,category,order_datequatity,,unitprice,total_amount
8139,C0840,F,59,Edmonton,Charger,Electronics,2025-03-14,1,20.97,20.97
8140,C0036,F,65,Ottawa,Headphones,Electronics,2025-07-12,1,66.29,66.29
8141,C0829,M,65,Montreal,Lipstick,Beauty,2025-09-30,1,14.38,14.38
8142,C1490,M,50,Calgary,Lamp,Home,2025-08-12,1,40.56,40.56
8143,C0711,F,44,Montreal,Kettle,Home,2025-04-04,1,30.71,30.71
8144,C1217,M,60,Vancouver,Keyboard,Electronics,2025-07-26,1,37.74,37.74
8145,C1413,F,46,Montreal,Hoodie,Clothing,2025-06-19,2,49.37,98.74
8146,C0682,M,36,Calgary,Shampoo,Beauty,2025-06-05,1,12.51,12.51
8147,C1166,F,35,Ottawa,Mouse,Electronics,2025-09-01,1,26.63,26.63
8148,C0248,F,52,Ottawa,T-Shirt,Clothing,2025-01-03,3,18.36,55.08
8149,C0321,F,64,Toronto,Charger,Electronics,2025-08-08,3,19.2,57.6
8150,C0723,F,45,Vancouver,Perfume,Beauty,2025-01-05,3,41.02,123.06
8151,C1410,M,55,Ottawa,Smartwatch,Electronics,2025-07-13,1,155.89,155.89
8152,C0782,M,27,Montreal,T-Shirt,Clothing,2025-02-23,1,21.93,21.93
8153,C1347,F,20,Toronto,Shampoo,Beauty,2025-10-27,1,11.05,11.05
8154,C0627,M,59,Toronto,Jacket,Clothing,2025-07-28,1,91.12,91.12
8155,C1485,F,46,Winnipeg,Blender,Home,2025-03-17,1,76.6,76.6
8156,C0323,M,33,Vancouver,Shampoo,Beauty,2025-08-06,3,12.51,37.53
8157,C1294,F,53,Halifax,Blender,Home,2025-04-28,4,79.85,319.4
8158,C0930,F,18,Toronto,Headphones,Electronics,2025-10-07,2,64.81,129.62
8159,C1161,F,35,Edmonton,Headphones,Electronics,2025-03-21,2,67.72,135.44
8160,C1418,F,21,Calgary,Vacuum,Home,2025-07-06,1,158.13,158.13
8161,C0904,F,22,Halifax,Jacket,Clothing,2025-01-08,2,82.92,165.84
8162,C0061,F,38,Montreal,Lipstick,Beauty,2025-04-01,3,14.19,42.57
8163,C0935,F,21,Toronto,Camera,Electronics,2025-07-29,2,288.54,577.08
8164,C1022,M,37,Ottawa,Smartwatch,Electronics,2025-09-15,1,174.99,174.99
8165,C0919,F,36,Montreal,Mouse,Electronics,2025-02-10,1,25.46,25.46
8166,C0328,F,52,Halifax,Headphones,Electronics,2025-08-03,1,73.08,73.08
8167,C0895,M,62,Vancouver,Serum,Beauty,2025-07-03,1,39.15,39.15
8168,C0168,F,41,Halifax,Air Fryer,Home,2025-10-31,3,102.18,306.54
8169,C0358,F,37,Halifax,Mouse,Electronics,2025-08-29,2,25.47,50.94
8170,C1083,M,45,Toronto,Lotion,Beauty,2025-04-16,2,18.53,37.06
8171,C1458,M,55,Montreal,T-Shirt,Clothing,2025-01-22,1,19.6,19.6
8172,C0868,F,41,Ottawa,T-Shirt,Clothing,2025-09-02,1,20.28,20.28
8173,C0683,M,37,Toronto,Smartwatch,Electronics,2025-10-01,1,161.88,161.88
8174,C0084,M,41,Vancouver,Keyboard,Electronics,2025-03-20,2,36.95,73.9
8175,C0248,M,23,Vancouver,Air Fryer,Home,2025-10-31,1,99.76,99.76
8176,C0826,M,55,Winnipeg,Mouse,Electronics,2025-01-23,4,26.49,105.96
8177,C1022,M,42,Vancouver,Shampoo,Beauty,2025-04-21,2,12.54,25.08
8178,C1420,M,49,Edmonton,Kettle,Home,2025-05-10,2,25.66,51.32
8179,C0932,F,34,Toronto,Lipstick,Beauty,2025-09-17,3,13.88,41.64
8180,C0969,M,34,Toronto,Serum,Beauty,2025-06-03,5,40.98,204.9
8181,C0481,M,22,Toronto,Mascara,Beauty,2025-01-19,1,18.97,18.97
8182,C0646,F,34,Ottawa,Serum,Beauty,2025-02-18,2,41.77,83.54
8183,C1312,F,26,Edmonton,Perfume,Beauty,2025-03-15,1,42.79,42.79
8184,C0193,M,37,Winnipeg,Jacket,Clothing,2025-08-02,1,89.78,89.78
8185,C0438,M,19,Vancouver,Smartwatch,Electronics,2025-02-22,1,151.57,151.57
8186,C0500,M,36,Montreal,Shampoo,Beauty,2025-07-09,2,12.29,24.58
8187,C0152,F,26,Edmonton,Shampoo,Beauty,2025-05-09,1,11.08,11.08
8188,C0669,M,57,Montreal,Dress,Clothing,2025-05-24,2,55.53,111.06
8189,C0269,F,36,Halifax,Headphones,Electronics,2025-09-05,2,64.01,128.02
8190,C0575,F,62,Toronto,Smartwatch,Electronics,2025-06-29,2,166.19,332.38
8191,C0157,F,21,Vancouver,Sneakers,Clothing,2025-01-07,1,84.9,84.9
8192,C0187,M,23,Winnipeg,Keyboard,Electronics,2025-10-18,2,40.94,81.88
8193,C0317,F,53,Vancouver,Mouse,Electronics,2025-07-25,1,26.9,26.9
8194,C0600,F,28,Toronto,Shampoo,Beauty,2025-03-09,1,12.58,12.58
8195,C0987,M,38,Ottawa,Smartwatch,Electronics,2025-05-23,4,158.78,635.12
8196,C1267,F,59,Montreal,Charger,Electronics,2025-04-18,1,21.94,21.94
8197,C0084,F,65,Montreal,Lamp,Home,2025-07-04,1,39.65,39.65
8198,C0196,F,42,Calgary,Camera,Electronics,2025-08-28,2,295.2,590.4
8199,C1302,M,47,Halifax,Mouse,Electronics,2025-05-31,1,27.46,27.46
8200,C1159,M,35,Winnipeg,Shampoo,Beauty,2025-07-30,1,10.85,10.85
8201,C0378,F,42,Halifax,Mascara,Beauty,2025-03-19,2,18.18,36.36
8202,C0118,F,38,Toronto,Camera,Electronics,2025-08-16,1,307.78,307.78
8203,C0026,M,40,Montreal,Hoodie,Clothing,2025-09-04,1,45.03,45.03
8204,C0239,F,47,Winnipeg,Smartwatch,Electronics,2025-04-12,2,161.88,323.76
8205,C1133,F,61,Montreal,Vacuum,Home,2025-08-02,2,142.2,284.4
8206,C1114,F,63,Ottawa,Lotion,Beauty,2025-05-19,2,20.23,40.46
8207,C0382,M,35,Edmonton,Lipstick,Beauty,2025-07-05,3,15.77,47.31
8208,C0793,M,50,Toronto,Mascara,Beauty,2025-06-17,1,17.16,17.16
8209,C1042,F,62,Toronto,Headphones,Electronics,2025-02-27,2,68.37,136.74
8210,C0664,M,52,Edmonton,Lipstick,Beauty,2025-04-29,2,14.3,28.6
8211,C0502,M,63,Winnipeg,Shampoo,Beauty,2025-03-29,1,12.77,12.77
8212,C0620,M,39,Halifax,Toaster,Home,2025-05-02,4,36.57,146.28
8213,C0776,M,41,Edmonton,Perfume,Beauty,2025-09-01,3,48.34,145.02
8214,C0217,M,40,Edmonton,Camera,Electronics,2025-03-08,1,298.88,298.88
8215,C0995,F,18,Halifax,Charger,Electronics,2025-10-21,2,18.29,36.58
8216,C0024,M,32,Winnipeg,Headphones,Electronics,2025-05-10,2,64.67,129.34
8217,C1000,F,65,Montreal,Keyboard,Electronics,2025-02-09,1,37.29,37.29
8218,C0373,M,45,Montreal,Headphones,Electronics,2025-07-31,3,70.46,211.38
8219,C0614,F,59,Winnipeg,Mouse,Electronics,2025-02-25,2,27.35,54.7
8220,C1493,F,37,Halifax,Blender,Home,2025-07-19,2,82.57,165.14
8221,C0330,F,53,Vancouver,Dress,Clothing,2025-10-18,1,65.5,65.5
8222,C1178,F,60,Calgary,Serum,Beauty,2025-04-17,1,34.49,34.49
8223,C0936,M,33,Edmonton,Lotion,Beauty,2025-07-14,1,21.71,21.71
8224,C0417,F,22,Montreal,Sneakers,Clothing,2025-05-02,2,79.58,159.16
8225,C1465,F,60,Toronto,Headphones,Electronics,2025-04-05,2,75.77,151.54
8226,C0423,F,32,Vancouver,Smartwatch,Electronics,2025-10-14,1,145.8,145.8
8227,C0606,M,19,Winnipeg,Charger,Electronics,2025-05-05,1,21.79,21.79
8228,C1061,M,41,Ottawa,Serum,Beauty,2025-05-06,1,35.73,35.73
8229,C1298,F,30,Toronto,Charger,Electronics,2025-02-05,2,19.21,38.42
8230,C1182,F,40,Halifax,Charger,Electronics,2025-08-05,2,19.96,39.92
8231,C0700,F,29,Vancouver,Serum,Beauty,2025-01-03,1,37.09,37.09
8232,C1457,M,63,Halifax,Camera,Electronics,2025-01-30,1,330.72,330.72
8233,C0113,F,50,Edmonton,Toaster,Home,2025-09-12,1,38.32,38.32
8234,C0542,F,61,Toronto,Charger,Electronics,2025-02-14,1,20.43,20.43
8235,C0941,M,62,Edmonton,Shampoo,Beauty,2025-06-26,2,12.53,25.06
8236,C1462,F,42,Toronto,Headphones,Electronics,2025-08-10,1,64.23,64.23
8237,C1424,M,52,Toronto,Lamp,Home,2025-04-23,1,41.02,41.02
8238,C0018,M,52,Montreal,Vacuum,Home,2025-05-02,2,148.62,297.24
8239,C0162,F,18,Montreal,Lamp,Home,2025-10-02,4,43.09,172.36
8240,C1429,M,60,Calgary,Perfume,Beauty,2025-08-20,5,43.99,219.95
8241,C1484,M,21,Ottawa,Vacuum,Home,2025-09-06,4,155.38,621.52
8242,C0159,F,48,Ottawa,Kettle,Home,2025-04-13,2,26.48,52.96
8243,C1034,M,45,Montreal,Lipstick,Beauty,2025-06-25,2,14.28,28.56
8244,C0873,M,28,Toronto,Keyboard,Electronics,2025-08-24,2,39.01,78.02
8245,C1039,M,49,Toronto,Camera,Electronics,2025-10-09,3,307.46,922.38
8246,C0565,F,19,Winnipeg,Air Fryer,Home,2025-09-02,4,104.59,418.36
8247,C0699,M,61,Edmonton,Shampoo,Beauty,2025-05-13,1,10.92,10.92
8248,C1079,M,30,Vancouver,Charger,Electronics,2025-06-08,1,21.35,21.35
8249,C0446,M,34,Edmonton,Jacket,Clothing,2025-10-07,1,82.16,82.16
8250,C1180,F,21,Edmonton,Kettle,Home,2025-01-22,2,30.17,60.34
8251,C0890,F,48,Vancouver,Sneakers,Clothing,2025-04-12,2,78.63,157.26
8252,C0391,F,55,Vancouver,Jeans,Clothing,2025-05-30,3,50.22,150.66
8253,C0139,F,20,Winnipeg,Lipstick,Beauty,2025-02-26,1,15.19,15.19
8254,C1437,F,60,Edmonton,Vacuum,Home,2025-06-07,1,150.07,150.07
8255,C0884,M,29,Halifax,Keyboard,Electronics,2025-10-30,4,39.93,159.72
8256,C0762,M,61,Ottawa,T-Shirt,Clothing,2025-07-14,1,20.3,20.3
8257,C0125,F,35,Ottawa,Serum,Beauty,2025-06-16,1,36.38,36.38
8258,C0219,F,47,Vancouver,Hoodie,Clothing,2025-07-13,2,46.47,92.94
8259,C0281,F,63,Vancouver,Vacuum,Home,2025-09-17,1,150.07,150.07
8260,C0440,F,28,Vancouver,Kettle,Home,2025-07-19,1,27.07,27.07
8261,C0102,F,41,Ottawa,Perfume,Beauty,2025-01-05,1,47.94,47.94
8262,C1064,F,38,Montreal,Perfume,Beauty,2025-10-27,1,47.05,47.05
8263,C0471,F,65,Edmonton,Blender,Home,2025-04-01,1,83.19,83.19
8264,C1400,M,52,Halifax,Shampoo,Beauty,2025-01-24,1,12.83,12.83
8265,C1215,M,21,Halifax,T-Shirt,Clothing,2025-08-24,1,21.68,21.68
8266,C0434,M,43,Halifax,Mascara,Beauty,2025-08-23,1,18.13,18.13
8267,C0011,F,25,Edmonton,Toaster,Home,2025-08-14,2,33,66
8268,C1270,M,41,Halifax,Headphones,Electronics,2025-01-28,1,75.82,75.82
8269,C0132,M,60,Edmonton,Air Fryer,Home,2025-06-01,1,103.17,103.17
8270,C0484,F,62,Edmonton,Lamp,Home,2025-09-03,1,36.39,36.39
8271,C0415,M,29,Toronto,Smartwatch,Electronics,2025-01-05,1,154.48,154.48
8272,C1354,F,22,Edmonton,Lipstick,Beauty,2025-01-13,1,15.68,15.68
8273,C0822,F,33,Halifax,Mascara,Beauty,2025-02-24,1,19.52,19.52
8274,C0568,M,49,Edmonton,Mouse,Electronics,2025-10-13,4,25.69,102.76
8275,C0862,M,46,Montreal,Smartwatch,Electronics,2025-04-12,3,174.46,523.38
8276,C0355,M,50,Ottawa,Blender,Home,2025-08-02,2,78.07,156.14
8277,C0261,F,58,Ottawa,Mouse,Electronics,2025-04-23,1,22.8,22.8
8278,C0592,F,31,Vancouver,Smartwatch,Electronics,2025-03-31,2,163.33,326.66
8279,C1011,M,42,Montreal,Keyboard,Electronics,2025-09-28,1,43.73,43.73
8280,C0580,F,25,Ottawa,Perfume,Beauty,2025-09-04,2,45.02,90.04
8281,C1028,M,44,Halifax,Keyboard,Electronics,2025-01-30,1,36.41,36.41
8282,C0341,M,52,Calgary,Hoodie,Clothing,2025-01-28,2,42.49,84.98
8283,C0970,F,39,Montreal,T-Shirt,Clothing,2025-03-09,3,18.98,56.94
8284,C0095,F,24,Winnipeg,Charger,Electronics,2025-05-23,1,19.35,19.35
8285,C0016,F,53,Montreal,Headphones,Electronics,2025-02-03,1,63.61,63.61
8286,C1135,F,64,Winnipeg,Jeans,Clothing,2025-08-15,1,59.45,59.45
8287,C0326,F,29,Ottawa,Keyboard,Electronics,2025-07-22,1,40.12,40.12
8288,C1246,F,26,Toronto,Lotion,Beauty,2025-03-02,3,20.68,62.04
8289,C1295,M,62,Ottawa,Serum,Beauty,2025-07-10,1,34.71,34.71
8290,C0875,M,52,Montreal,Headphones,Electronics,2025-01-02,1,63.76,63.76
8291,C1460,F,56,Calgary,T-Shirt,Clothing,2025-04-28,2,20.35,40.7
8292,C0671,F,36,Montreal,Toaster,Home,2025-02-21,1,37.71,37.71
8293,C0094,M,45,Winnipeg,Lotion,Beauty,2025-01-15,1,20.11,20.11
8294,C0997,F,46,Ottawa,Perfume,Beauty,2025-10-11,1,48.4,48.4
8295,C0336,F,25,Edmonton,Toaster,Home,2025-04-06,2,37.18,74.36
8296,C0812,F,60,Vancouver,Hoodie,Clothing,2025-04-08,1,41.18,41.18
8297,C0164,F,44,Winnipeg,Kettle,Home,2025-02-24,2,26.33,52.66
8298,C0894,M,22,Halifax,Toaster,Home,2025-10-05,1,36.1,36.1
8299,C1410,F,65,Toronto,Lotion,Beauty,2025-09-02,1,19.77,19.77
8300,C0412,F,46,Montreal,Jeans,Clothing,2025-02-07,1,52.7,52.7
8301,C0368,F,52,Calgary,Air Fryer,Home,2025-04-30,4,108.21,432.84
8302,C1320,M,50,Calgary,Perfume,Beauty,2025-09-15,1,44.51,44.51
8303,C0319,F,49,Calgary,Toaster,Home,2025-05-20,1,37.87,37.87
8304,C1279,F,38,Toronto,Mascara,Beauty,2025-07-02,3,16.57,49.71
8305,C0489,F,27,Edmonton,Lipstick,Beauty,2025-08-01,4,14.34,57.36
8306,C0550,M,59,Montreal,Lotion,Beauty,2025-05-06,2,20.15,40.3
8307,C0896,F,33,Vancouver,Serum,Beauty,2025-05-20,1,39.51,39.51
8308,C1444,F,28,Ottawa,Charger,Electronics,2025-04-19,1,20.52,20.52
8309,C0187,M,36,Edmonton,Headphones,Electronics,2025-01-09,1,76.18,76.18
8310,C0025,M,30,Winnipeg,Mouse,Electronics,2025-02-01,2,26.48,52.96
8311,C0142,F,32,Montreal,Camera,Electronics,2025-08-23,1,323.65,323.65
8312,C0428,M,59,Montreal,Lipstick,Beauty,2025-03-14,1,14.14,14.14
8313,C1148,F,53,Vancouver,Mascara,Beauty,2025-05-16,1,17.82,17.82
8314,C0025,F,49,Toronto,Lamp,Home,2025-09-11,1,41.55,41.55
8315,C0477,M,36,Winnipeg,Mouse,Electronics,2025-04-26,2,26.69,53.38
8316,C1487,M,32,Ottawa,Headphones,Electronics,2025-06-05,2,76.44,152.88
8317,C0847,F,55,Ottawa,Dress,Clothing,2025-03-23,2,61.27,122.54
8318,C1455,F,39,Ottawa,Kettle,Home,2025-04-17,1,28.15,28.15
8319,C1256,F,30,Winnipeg,Jacket,Clothing,2025-08-17,3,81.32,243.96
8320,C1369,M,37,Edmonton,Charger,Electronics,2025-10-19,1,18.29,18.29
8321,C1047,F,32,Halifax,Perfume,Beauty,2025-04-27,1,41.9,41.9
8322,C0122,M,24,Montreal,Toaster,Home,2025-10-15,1,31.88,31.88
8323,C1247,M,39,Halifax,Lotion,Beauty,2025-08-01,1,19.6,19.6
8324,C0983,F,60,Vancouver,Headphones,Electronics,2025-06-16,1,67.72,67.72
8325,C1254,M,37,Vancouver,Perfume,Beauty,2025-02-18,1,46.24,46.24
8326,C0017,F,36,Toronto,Dress,Clothing,2025-08-09,3,60.43,181.29
8327,C1309,F,44,Vancouver,Serum,Beauty,2025-10-06,3,38.73,116.19
8328,C0002,F,25,Vancouver,Jeans,Clothing,2025-10-16,1,54.69,54.69
8329,C0267,F,35,Ottawa,Jeans,Clothing,2025-06-28,1,52.56,52.56
8330,C0251,F,27,Toronto,Keyboard,Electronics,2025-06-20,1,43.62,43.62
8331,C0277,F,58,Vancouver,Air Fryer,Home,2025-01-04,1,100.9,100.9
8332,C1030,F,52,Winnipeg,Kettle,Home,2025-07-14,1,30.46,30.46
8333,C1261,F,32,Vancouver,Sneakers,Clothing,2025-09-15,1,81.79,81.79
8334,C0224,F,40,Vancouver,Smartwatch,Electronics,2025-02-14,2,160.41,320.82
8335,C0941,M,29,Vancouver,Air Fryer,Home,2025-07-27,1,101.39,101.39
8336,C1437,F,44,Ottawa,Keyboard,Electronics,2025-04-25,1,36.57,36.57
8337,C1055,M,23,Winnipeg,Jeans,Clothing,2025-05-10,2,54.22,108.44
8338,C0473,M,41,Winnipeg,Charger,Electronics,2025-06-09,2,20.97,41.94
8339,C0514,F,39,Montreal,Keyboard,Electronics,2025-01-01,1,38.15,38.15
8340,C1366,F,26,Halifax,Vacuum,Home,2025-10-01,1,151.87,151.87
8341,C0165,M,27,Winnipeg,Hoodie,Clothing,2025-06-09,3,43.01,129.03
8342,C0300,F,20,Winnipeg,Charger,Electronics,2025-09-22,2,19.55,39.1
8343,C0975,F,23,Edmonton,Serum,Beauty,2025-09-05,1,41.09,41.09
8344,C0454,M,43,Halifax,Smartwatch,Electronics,2025-01-24,2,171.39,342.78
8345,C0639,F,62,Winnipeg,T-Shirt,Clothing,2025-09-24,1,20.06,20.06
8346,C0481,M,31,Toronto,Lamp,Home,2025-06-05,2,37.9,75.8
8347,C0075,F,53,Montreal,Sneakers,Clothing,2025-09-29,1,79.78,79.78
8348,C0309,F,59,Edmonton,Lotion,Beauty,2025-04-03,1,21.82,21.82
8349,C0076,M,36,Halifax,Charger,Electronics,2025-01-12,2,18.81,37.62
8350,C0387,M,65,Ottawa,Air Fryer,Home,2025-08-26,2,116.78,233.56
8351,C1374,F,56,Montreal,Hoodie,Clothing,2025-05-01,1,43.82,43.82
8352,C1299,F,40,Edmonton,Serum,Beauty,2025-03-31,1,41.69,41.69
8353,C1325,F,22,Vancouver,Dress,Clothing,2025-03-16,1,58.42,58.42
8354,C0957,M,61,Winnipeg,Smartwatch,Electronics,2025-01-31,1,155.25,155.25
8355,C0747,M,32,Toronto,Serum,Beauty,2025-07-14,1,39.04,39.04
8356,C1079,F,47,Vancouver,Camera,Electronics,2025-03-30,2,349.54,699.08
8357,C0460,M,50,Toronto,Keyboard,Electronics,2025-04-08,1,43.81,43.81
8358,C0661,F,55,Montreal,Mouse,Electronics,2025-05-09,2,26.04,52.08
8359,C0313,F,36,Vancouver,Lipstick,Beauty,2025-10-22,2,15.76,31.52
8360,C0269,F,22,Ottawa,Serum,Beauty,2025-04-05,1,38.48,38.48
8361,C0155,F,26,Vancouver,Dress,Clothing,2025-06-13,2,63.07,126.14
8362,C1220,M,24,Calgary,Lipstick,Beauty,2025-08-18,4,16.08,64.32
8363,C0480,F,41,Winnipeg,Serum,Beauty,2025-05-20,1,37.89,37.89
8364,C1472,M,58,Ottawa,Mouse,Electronics,2025-04-19,3,25.6,76.8
8365,C1129,F,33,Toronto,Charger,Electronics,2025-01-14,2,20.15,40.3
8366,C1098,F,54,Calgary,Blender,Home,2025-06-10,1,86.06,86.06
8367,C1099,F,27,Winnipeg,Keyboard,Electronics,2025-05-12,1,43.12,43.12
8368,C1121,F,38,Vancouver,Blender,Home,2025-04-23,2,82.55,165.1
8369,C1265,F,38,Winnipeg,Toaster,Home,2025-10-13,1,32.96,32.96
8370,C1415,F,64,Winnipeg,Shampoo,Beauty,2025-04-04,2,11.9,23.8
8371,C1133,F,32,Vancouver,Lotion,Beauty,2025-03-30,2,18.83,37.66
8372,C0028,M,30,Vancouver,Charger,Electronics,2025-05-14,1,19.99,19.99
8373,C1126,F,24,Vancouver,Smartwatch,Electronics,2025-09-18,1,172.91,172.91
8374,C0862,M,57,Edmonton,Blender,Home,2025-07-25,1,87,87
8375,C0119,M,25,Halifax,Keyboard,Electronics,2025-02-03,1,42.84,42.84
8376,C1051,F,60,Halifax,Headphones,Electronics,2025-06-18,3,65.33,195.99
8377,C0150,F,58,Calgary,Mascara,Beauty,2025-05-26,1,19.44,19.44
8378,C0682,F,55,Halifax,Lipstick,Beauty,2025-01-20,1,15.31,15.31
8379,C1166,F,19,Ottawa,Keyboard,Electronics,2025-04-17,1,36.25,36.25
8380,C1178,M,54,Edmonton,Mouse,Electronics,2025-05-16,3,25.67,77.01
8381,C0762,F,39,Halifax,Camera,Electronics,2025-01-26,1,348.89,348.89
8382,C0183,F,21,Calgary,Lotion,Beauty,2025-09-03,5,18.32,91.6
8383,C1227,F,64,Ottawa,Blender,Home,2025-06-04,2,86.4,172.8
8384,C1095,F,24,Montreal,Sneakers,Clothing,2025-02-11,3,92.06,276.18
8385,C0183,M,18,Montreal,Serum,Beauty,2025-06-27,1,34.27,34.27
8386,C0173,M,36,Halifax,Smartwatch,Electronics,2025-03-22,1,164.19,164.19
8387,C0542,F,47,Ottawa,Sneakers,Clothing,2025-06-26,1,84.57,84.57
8388,C0355,M,19,Ottawa,Headphones,Electronics,2025-07-12,1,67.86,67.86
8389,C0154,M,30,Ottawa,Camera,Electronics,2025-07-10,2,328.16,656.32
8390,C0601,M,45,Winnipeg,Mascara,Beauty,2025-10-10,1,16.39,16.39
8391,C0385,M,31,Montreal,Blender,Home,2025-09-03,1,89.3,89.3
8392,C0733,F,20,Winnipeg,Lotion,Beauty,2025-04-10,2,18.02,36.04
8393,C0920,M,33,Ottawa,Hoodie,Clothing,2025-02-04,1,43.26,43.26
8394,C1335,F,42,Ottawa,Toaster,Home,2025-10-21,1,35.03,35.03
8395,C1049,M,63,Winnipeg,Blender,Home,2025-10-21,1,82.91,82.91
8396,C1122,M,64,Calgary,Vacuum,Home,2025-02-11,2,144.22,288.44
8397,C0554,F,20,Toronto,Smartwatch,Electronics,2025-06-19,1,170.59,170.59
8398,C1324,M,51,Vancouver,Camera,Electronics,2025-02-26,2,347.83,695.66
8399,C1093,F,20,Vancouver,Jeans,Clothing,2025-02-23,1,59.11,59.11
8400,C0361,F,58,Edmonton,T-Shirt,Clothing,2025-07-07,1,20.09,20.09
8401,C0776,F,46,Calgary,Mouse,Electronics,2025-10-23,2,26.92,53.84
8402,C0874,M,57,Winnipeg,Jacket,Clothing,2025-03-27,2,97.58,195.16
8403,C1087,F,36,Ottawa,Mouse,Electronics,2025-03-05,1,24.55,24.55
8404,C0718,M,37,Toronto,Keyboard,Electronics,2025-03-22,2,38.27,76.54
8405,C0660,F,38,Calgary,Smartwatch,Electronics,2025-09-25,1,147.14,147.14
8406,C0495,F,37,Toronto,Lotion,Beauty,2025-07-04,3,19.92,59.76
8407,C0424,F,45,Montreal,Lipstick,Beauty,2025-01-26,2,16.34,32.68
8408,C0841,M,64,Toronto,Shampoo,Beauty,2025-08-26,1,12.15,12.15
8409,C1404,F,44,Calgary,Camera,Electronics,2025-10-23,3,330.72,992.16
8410,C0255,F,61,Winnipeg,Headphones,Electronics,2025-10-26,1,64.58,64.58
8411,C0261,M,63,Edmonton,Headphones,Electronics,2025-08-13,2,65.01,130.02
8412,C1153,F,42,Vancouver,T-Shirt,Clothing,2025-03-31,4,19.86,79.44
8413,C0523,F,19,Winnipeg,Charger,Electronics,2025-01-17,1,21.81,21.81
8414,C0422,M,60,Montreal,Keyboard,Electronics,2025-03-29,1,38.89,38.89
8415,C0580,F,41,Toronto,Lipstick,Beauty,2025-01-24,2,16.13,32.26
8416,C0416,F,50,Vancouver,Shampoo,Beauty,2025-08-11,1,11.09,11.09
8417,C1029,F,36,Halifax,Toaster,Home,2025-02-27,3,35.82,107.46
8418,C0918,M,43,Toronto,Mouse,Electronics,2025-07-08,1,25.5,25.5
8419,C0206,M,63,Edmonton,Air Fryer,Home,2025-08-10,2,117.92,235.84
8420,C0469,M,58,Toronto,Lotion,Beauty,2025-02-20,1,18.01,18.01
8421,C0082,F,20,Ottawa,Keyboard,Electronics,2025-03-29,1,37.52,37.52
8422,C1091,F,44,Vancouver,Lotion,Beauty,2025-08-10,3,18.88,56.64
8423,C0757,F,31,Edmonton,Shampoo,Beauty,2025-06-16,2,13.08,26.16
8424,C0267,M,37,Winnipeg,Shampoo,Beauty,2025-07-13,1,11.17,11.17
8425,C0751,F,52,Montreal,Mascara,Beauty,2025-04-11,1,16.33,16.33
8426,C0475,F,40,Halifax,Keyboard,Electronics,2025-07-21,2,40.28,80.56
8427,C0153,F,42,Montreal,Lotion,Beauty,2025-01-13,2,20.11,40.22
8428,C0554,F,21,Montreal,T-Shirt,Clothing,2025-05-27,2,21.38,42.76
8429,C0487,F,19,Toronto,Keyboard,Electronics,2025-09-19,2,43.59,87.18
8430,C0571,F,19,Edmonton,Shampoo,Beauty,2025-05-26,1,12.09,12.09
8431,C0629,M,42,Vancouver,Lipstick,Beauty,2025-01-09,3,16.29,48.87
8432,C0761,M,64,Montreal,Headphones,Electronics,2025-03-22,2,73.15,146.3
8433,C1072,M,40,Edmonton,Lotion,Beauty,2025-03-09,1,19.06,19.06
8434,C1048,M,38,Halifax,Jeans,Clothing,2025-05-06,1,59.71,59.71
8435,C1399,M,62,Montreal,Dress,Clothing,2025-02-19,1,62.01,62.01
8436,C0709,F,42,Winnipeg,Shampoo,Beauty,2025-03-11,2,11.79,23.58
8437,C1381,F,44,Edmonton,Mouse,Electronics,2025-05-19,2,25.9,51.8
8438,C1057,M,28,Halifax,Lotion,Beauty,2025-06-19,3,19.61,58.83
8439,C1496,M,31,Toronto,Kettle,Home,2025-03-31,1,25.84,25.84
8440,C0838,F,34,Halifax,Mouse,Electronics,2025-05-19,2,26.09,52.18
8441,C0175,F,32,Calgary,Lotion,Beauty,2025-03-13,3,21.3,63.9
8442,C0565,F,63,Edmonton,Shampoo,Beauty,2025-09-02,1,12.55,12.55
8443,C0685,F,48,Montreal,Blender,Home,2025-03-08,1,80.39,80.39
8444,C0967,M,51,Vancouver,Charger,Electronics,2025-05-10,2,21.83,43.66
8445,C0723,F,53,Montreal,Lotion,Beauty,2025-07-29,3,18.1,54.3
8446,C1337,M,57,Toronto,Kettle,Home,2025-07-13,1,27.06,27.06
8447,C1222,M,61,Calgary,Mouse,Electronics,2025-01-26,1,23.8,23.8
8448,C1022,F,30,Calgary,T-Shirt,Clothing,2025-10-20,1,18.19,18.19
8449,C1027,F,35,Winnipeg,Perfume,Beauty,2025-08-06,1,44.15,44.15
8450,C1073,M,34,Vancouver,Lamp,Home,2025-02-05,1,40.98,40.98
8451,C1038,F,62,Edmonton,Toaster,Home,2025-01-16,1,37.68,37.68
8452,C1428,F,61,Calgary,Lotion,Beauty,2025-03-19,3,21.96,65.88
8453,C1218,F,56,Edmonton,Blender,Home,2025-01-21,2,90.24,180.48
8454,C0793,F,45,Montreal,Camera,Electronics,2025-05-15,1,318,318
8455,C1284,M,43,Halifax,Jacket,Clothing,2025-09-02,3,94.03,282.09
8456,C0247,M,65,Halifax,Shampoo,Beauty,2025-07-03,2,12.82,25.64
8457,C0432,F,31,Halifax,Kettle,Home,2025-06-21,1,27.81,27.81
8458,C0567,M,54,Edmonton,Keyboard,Electronics,2025-02-23,1,42.28,42.28
